"";"region";"state";"date";"epi_week";"newCases";"accumCases";"newDeaths";"accumDeaths";"newRecovered";"newFollowup";"pop";"state_code"
"902";"Northeast";"PE";2022-08-14;33;142;1040143;6;22117;NA;NA;9557071;"26"
"903";"Northeast";"PE";2022-08-15;33;67;1040210;6;22123;NA;NA;9557071;"26"
"904";"Northeast";"PE";2022-08-16;33;434;1040644;4;22127;NA;NA;9557071;"26"
"905";"Northeast";"PE";2022-08-17;33;803;1041447;7;22134;NA;NA;9557071;"26"
"906";"Northeast";"PE";2022-08-18;33;868;1042315;4;22138;NA;NA;9557071;"26"
"907";"Northeast";"PE";2022-08-19;33;320;1042635;4;22142;NA;NA;9557071;"26"
"908";"Northeast";"PE";2022-08-20;33;467;1043102;4;22146;NA;NA;9557071;"26"
"909";"Northeast";"PE";2022-08-21;34;123;1043225;5;22151;NA;NA;9557071;"26"
"910";"Northeast";"PE";2022-08-22;34;55;1043280;5;22156;NA;NA;9557071;"26"
"911";"Northeast";"PE";2022-08-23;34;722;1044002;4;22160;NA;NA;9557071;"26"
"912";"Northeast";"PE";2022-08-24;34;638;1044640;8;22168;NA;NA;9557071;"26"
"913";"Northeast";"PE";2022-08-25;34;680;1045320;5;22173;NA;NA;9557071;"26"
"914";"Northeast";"PE";2022-08-26;34;848;1046168;9;22182;NA;NA;9557071;"26"
"915";"Northeast";"PE";2022-08-27;34;629;1046797;5;22187;NA;NA;9557071;"26"
"916";"Northeast";"PE";2022-08-28;35;211;1047008;4;22191;NA;NA;9557071;"26"
"917";"Northeast";"PE";2022-08-29;35;55;1047063;7;22198;NA;NA;9557071;"26"
"918";"Northeast";"PE";2022-08-30;35;439;1047502;3;22201;NA;NA;9557071;"26"
"919";"Northeast";"PE";2022-08-31;35;622;1048124;6;22207;NA;NA;9557071;"26"
"920";"Northeast";"PE";2022-09-01;35;700;1048824;7;22214;NA;NA;9557071;"26"
"921";"Northeast";"PE";2022-09-02;35;880;1049704;4;22218;NA;NA;9557071;"26"
"922";"Northeast";"PE";2022-09-03;35;0;1049704;0;22218;NA;NA;9557071;"26"
"923";"Northeast";"PE";2022-09-04;36;0;1049704;0;22218;NA;NA;9557071;"26"
"924";"Northeast";"PE";2022-09-05;36;1217;1050921;9;22227;NA;NA;9557071;"26"
"925";"Northeast";"PE";2022-09-06;36;423;1051344;4;22231;NA;NA;9557071;"26"
"926";"Northeast";"PE";2022-09-07;36;0;1051344;0;22231;NA;NA;9557071;"26"
"927";"Northeast";"PE";2022-09-08;36;1289;1052633;6;22237;NA;NA;9557071;"26"
"928";"Northeast";"PE";2022-09-09;36;271;1052904;3;22240;NA;NA;9557071;"26"
"929";"Northeast";"PE";2022-09-10;36;0;1052904;0;22240;NA;NA;9557071;"26"
"930";"Northeast";"PE";2022-09-11;37;0;1052904;0;22240;NA;NA;9557071;"26"
"931";"Northeast";"PE";2022-09-12;37;693;1053597;3;22243;NA;NA;9557071;"26"
"932";"Northeast";"PE";2022-09-13;37;241;1053838;2;22245;NA;NA;9557071;"26"
"933";"Northeast";"PE";2022-09-14;37;297;1054135;4;22249;NA;NA;9557071;"26"
"934";"Northeast";"PE";2022-09-15;37;237;1054372;4;22253;NA;NA;9557071;"26"
"935";"Northeast";"PE";2022-09-16;37;302;1054674;5;22258;NA;NA;9557071;"26"
"936";"Northeast";"PE";2022-09-17;37;0;1054674;0;22258;NA;NA;9557071;"26"
"937";"Northeast";"PE";2022-09-18;38;0;1054674;0;22258;NA;NA;9557071;"26"
"938";"Northeast";"PE";2022-09-19;38;868;1055542;2;22260;NA;NA;9557071;"26"
"939";"Northeast";"PE";2022-09-20;38;266;1055808;2;22262;NA;NA;9557071;"26"
"940";"Northeast";"PE";2022-09-21;38;320;1056128;3;22265;NA;NA;9557071;"26"
"941";"Northeast";"PE";2022-09-22;38;173;1056301;4;22269;NA;NA;9557071;"26"
"942";"Northeast";"PE";2022-09-23;38;236;1056537;6;22275;NA;NA;9557071;"26"
"943";"Northeast";"PE";2022-09-24;38;0;1056537;0;22275;NA;NA;9557071;"26"
"944";"Northeast";"PE";2022-09-25;39;0;1056537;0;22275;NA;NA;9557071;"26"
"945";"Northeast";"PE";2022-09-26;39;824;1057361;5;22280;NA;NA;9557071;"26"
"946";"Northeast";"PE";2022-09-27;39;179;1057540;6;22286;NA;NA;9557071;"26"
"947";"Northeast";"PE";2022-09-28;39;253;1057793;5;22291;NA;NA;9557071;"26"
"948";"Northeast";"PE";2022-09-29;39;691;1058484;6;22297;NA;NA;9557071;"26"
"949";"Northeast";"PE";2022-09-30;39;294;1058778;2;22299;NA;NA;9557071;"26"
"950";"Northeast";"PE";2022-10-01;39;0;1058778;0;22299;NA;NA;9557071;"26"
"951";"Northeast";"PE";2022-10-02;40;0;1058778;0;22299;NA;NA;9557071;"26"
"952";"Northeast";"PE";2022-10-03;40;475;1059253;5;22304;NA;NA;9557071;"26"
"953";"Northeast";"PE";2022-10-04;40;172;1059425;7;22311;NA;NA;9557071;"26"
"954";"Northeast";"PE";2022-10-05;40;191;1059616;4;22315;NA;NA;9557071;"26"
"955";"Northeast";"PE";2022-10-06;40;227;1059843;4;22319;NA;NA;9557071;"26"
"956";"Northeast";"PE";2022-10-07;40;319;1060162;2;22321;NA;NA;9557071;"26"
"957";"Northeast";"PE";2022-10-08;40;0;1060162;0;22321;NA;NA;9557071;"26"
"958";"Northeast";"PE";2022-10-09;41;0;1060162;0;22321;NA;NA;9557071;"26"
"959";"Northeast";"PE";2022-10-10;41;442;1060604;4;22325;NA;NA;9557071;"26"
"960";"Northeast";"PE";2022-10-11;41;187;1060791;6;22331;NA;NA;9557071;"26"
"961";"Northeast";"PE";2022-10-12;41;0;1060791;0;22331;NA;NA;9557071;"26"
"962";"Northeast";"PE";2022-10-13;41;275;1061066;8;22339;NA;NA;9557071;"26"
"963";"Northeast";"PE";2022-10-14;41;181;1061247;9;22348;NA;NA;9557071;"26"
"964";"Northeast";"PE";2022-10-15;41;0;1061247;0;22348;NA;NA;9557071;"26"
"965";"Northeast";"PE";2022-10-16;42;0;1061247;0;22348;NA;NA;9557071;"26"
"966";"Northeast";"PE";2022-10-17;42;425;1061672;4;22352;NA;NA;9557071;"26"
"967";"Northeast";"PE";2022-10-18;42;206;1061878;6;22358;NA;NA;9557071;"26"
"968";"Northeast";"PE";2022-10-19;42;230;1062108;8;22366;NA;NA;9557071;"26"
"969";"Northeast";"PE";2022-10-20;42;192;1062300;6;22372;NA;NA;9557071;"26"
"970";"Northeast";"PE";2022-10-21;42;157;1062457;8;22380;NA;NA;9557071;"26"
"971";"Northeast";"PE";2022-10-22;42;0;1062457;0;22380;NA;NA;9557071;"26"
"972";"Northeast";"PE";2022-10-23;43;0;1062457;0;22380;NA;NA;9557071;"26"
"973";"Northeast";"PE";2022-10-24;43;292;1062749;4;22384;NA;NA;9557071;"26"
"974";"Northeast";"PE";2022-10-25;43;168;1062917;4;22388;NA;NA;9557071;"26"
"975";"Northeast";"PE";2022-10-26;43;232;1063149;5;22393;NA;NA;9557071;"26"
"976";"Northeast";"PE";2022-10-27;43;479;1063628;6;22399;NA;NA;9557071;"26"
"977";"Northeast";"PE";2022-10-28;43;489;1064117;5;22404;NA;NA;9557071;"26"
"978";"Northeast";"PE";2022-10-29;43;0;1064117;0;22404;NA;NA;9557071;"26"
"979";"Northeast";"PE";2022-10-30;44;0;1064117;0;22404;NA;NA;9557071;"26"
"980";"Northeast";"PE";2022-10-31;44;812;1064929;2;22406;NA;NA;9557071;"26"
"981";"Northeast";"PE";2022-11-01;44;296;1065225;4;22410;NA;NA;9557071;"26"
"982";"Northeast";"PE";2022-11-02;44;0;1065225;0;22410;NA;NA;9557071;"26"
"983";"Northeast";"PE";2022-11-03;44;466;1065691;1;22411;NA;NA;9557071;"26"
"984";"Northeast";"PE";2022-11-04;44;335;1066026;2;22413;NA;NA;9557071;"26"
"985";"Northeast";"PE";2022-11-05;44;0;1066026;0;22413;NA;NA;9557071;"26"
"986";"Northeast";"PE";2022-11-06;45;0;1066026;0;22413;NA;NA;9557071;"26"
"987";"Northeast";"PE";2022-11-07;45;388;1066414;1;22414;NA;NA;9557071;"26"
"988";"Northeast";"PE";2022-11-08;45;587;1067001;1;22415;NA;NA;9557071;"26"
"989";"Northeast";"PE";2022-11-09;45;480;1067481;4;22419;NA;NA;9557071;"26"
"990";"Northeast";"PE";2022-11-10;45;637;1068118;4;22423;NA;NA;9557071;"26"
"991";"Northeast";"PE";2022-11-11;45;768;1068886;4;22427;NA;NA;9557071;"26"
"992";"Northeast";"PE";2022-11-12;45;0;1068886;0;22427;NA;NA;9557071;"26"
"993";"Northeast";"PE";2022-11-13;46;0;1068886;0;22427;NA;NA;9557071;"26"
"994";"Northeast";"PE";2022-11-14;46;0;1068886;0;22427;NA;NA;9557071;"26"
"995";"Northeast";"PE";2022-11-15;46;0;1068886;0;22427;NA;NA;9557071;"26"
"996";"Northeast";"PE";2022-11-16;46;1643;1070529;4;22431;NA;NA;9557071;"26"
"997";"Northeast";"PE";2022-11-17;46;2011;1072540;3;22434;NA;NA;9557071;"26"
"998";"Northeast";"PE";2022-11-18;46;1228;1073768;3;22437;NA;NA;9557071;"26"
"999";"Northeast";"PE";2022-11-19;46;0;1073768;0;22437;NA;NA;9557071;"26"
"1000";"Northeast";"PE";2022-11-20;47;0;1073768;0;22437;NA;NA;9557071;"26"
"1001";"Northeast";"PE";2022-11-21;47;2257;1076025;9;22446;NA;NA;9557071;"26"
"1002";"Northeast";"PE";2022-11-22;47;264;1076289;2;22448;NA;NA;9557071;"26"
"1003";"Northeast";"PE";2022-11-23;47;989;1077278;6;22454;NA;NA;9557071;"26"
"1004";"Northeast";"PE";2022-11-24;47;1495;1078773;6;22460;NA;NA;9557071;"26"
"1005";"Northeast";"PE";2022-11-25;47;1984;1080757;2;22462;NA;NA;9557071;"26"
"1006";"Northeast";"PE";2022-11-26;47;0;1080757;0;22462;NA;NA;9557071;"26"
"1007";"Northeast";"PE";2022-11-27;48;0;1080757;0;22462;NA;NA;9557071;"26"
"1008";"Northeast";"PE";2022-11-28;48;2427;1083184;8;22470;NA;NA;9557071;"26"
"1009";"Northeast";"PE";2022-11-29;48;1101;1084285;2;22472;NA;NA;9557071;"26"
"1010";"Northeast";"PE";2022-11-30;48;1540;1085825;5;22477;NA;NA;9557071;"26"
"1011";"Northeast";"PE";2022-12-01;48;1498;1087323;2;22479;NA;NA;9557071;"26"
"1012";"Northeast";"PE";2022-12-02;48;1800;1089123;3;22482;NA;NA;9557071;"26"
"1013";"Northeast";"PE";2022-12-03;48;0;1089123;0;22482;NA;NA;9557071;"26"
"1014";"Northeast";"PE";2022-12-04;49;0;1089123;0;22482;NA;NA;9557071;"26"
"1015";"Northeast";"PE";2022-12-05;49;0;1089123;0;22482;NA;NA;9557071;"26"
"1016";"Northeast";"PE";2022-12-06;49;4079;1093202;10;22492;NA;NA;9557071;"26"
"1017";"Northeast";"PE";2022-12-07;49;1882;1095084;4;22496;NA;NA;9557071;"26"
"1018";"Northeast";"PE";2022-12-08;49;0;1095084;0;22496;NA;NA;9557071;"26"
"1019";"Northeast";"PE";2022-12-09;49;0;1095084;0;22496;NA;NA;9557071;"26"
"1020";"Northeast";"PE";2022-12-10;49;0;1095084;0;22496;NA;NA;9557071;"26"
"1021";"Northeast";"PE";2022-12-11;50;0;1095084;0;22496;NA;NA;9557071;"26"
"1022";"Northeast";"PE";2022-12-12;50;4489;1099573;7;22503;NA;NA;9557071;"26"
"1023";"Northeast";"PE";2022-12-13;50;1856;1101429;6;22509;NA;NA;9557071;"26"
"1024";"Northeast";"PE";2022-12-14;50;1889;1103318;9;22518;NA;NA;9557071;"26"
"1025";"Northeast";"PE";2022-12-15;50;1531;1104849;6;22524;NA;NA;9557071;"26"
"1026";"Northeast";"PE";2022-12-16;50;2042;1106891;3;22527;NA;NA;9557071;"26"
"1027";"Northeast";"PE";2022-12-17;50;0;1106891;0;22527;NA;NA;9557071;"26"
"1028";"Northeast";"PE";2022-12-18;51;0;1106891;0;22527;NA;NA;9557071;"26"
"1029";"Northeast";"PE";2022-12-19;51;2425;1109316;7;22534;NA;NA;9557071;"26"
"1030";"Northeast";"PE";2022-12-20;51;1664;1110980;11;22545;NA;NA;9557071;"26"
"1031";"Northeast";"PE";2022-12-21;51;2093;1113073;3;22548;NA;NA;9557071;"26"
"1032";"Northeast";"PE";2022-12-22;51;2390;1115463;5;22553;NA;NA;9557071;"26"
"1033";"Northeast";"PE";2022-12-23;51;1546;1117009;4;22557;NA;NA;9557071;"26"
"1034";"Northeast";"PE";2022-12-24;51;0;1117009;0;22557;NA;NA;9557071;"26"
"1035";"Northeast";"PE";2022-12-25;52;0;1117009;0;22557;NA;NA;9557071;"26"
"1036";"Northeast";"PE";2022-12-26;52;1066;1118075;3;22560;NA;NA;9557071;"26"
"1037";"Northeast";"PE";2022-12-27;52;1332;1119407;6;22566;NA;NA;9557071;"26"
"1038";"Northeast";"PE";2022-12-28;52;1307;1120714;4;22570;NA;NA;9557071;"26"
"1039";"Northeast";"PE";2022-12-29;52;1298;1122012;6;22576;NA;NA;9557071;"26"
"1040";"Northeast";"PE";2022-12-30;52;923;1122935;3;22579;NA;NA;9557071;"26"
"1041";"Northeast";"PE";2022-12-31;52;0;1122935;0;22579;NA;NA;9557071;"26"
"1042";"Northeast";"PE";2023-01-01;1;0;1122935;0;22579;NA;NA;9557071;"26"
"1043";"Northeast";"PE";2023-01-02;1;661;1123596;0;22579;NA;NA;9557071;"26"
"1044";"Northeast";"PE";2023-01-03;1;683;1124279;4;22583;NA;NA;9557071;"26"
"1045";"Northeast";"PE";2023-01-04;1;913;1125192;0;22583;NA;NA;9557071;"26"
"1046";"Northeast";"PE";2023-01-05;1;1182;1126374;6;22589;NA;NA;9557071;"26"
"1047";"Northeast";"PE";2023-01-06;1;1257;1127631;6;22595;NA;NA;9557071;"26"
"1048";"Northeast";"PE";2023-01-07;1;0;1127631;0;22595;NA;NA;9557071;"26"
"1049";"Northeast";"PE";2023-01-08;2;0;1127631;0;22595;NA;NA;9557071;"26"
"1050";"Northeast";"PE";2023-01-09;2;1578;1129209;7;22602;NA;NA;9557071;"26"
"1051";"Northeast";"PE";2023-01-10;2;738;1129947;2;22604;NA;NA;9557071;"26"
"1052";"Northeast";"PE";2023-01-11;2;1087;1131034;0;22604;NA;NA;9557071;"26"
"1053";"Northeast";"PE";2023-01-12;2;1076;1132110;2;22606;NA;NA;9557071;"26"
"1054";"Northeast";"PE";2023-01-13;2;1059;1133169;0;22606;NA;NA;9557071;"26"
"1055";"Northeast";"PE";2023-01-14;2;0;1133169;0;22606;NA;NA;9557071;"26"
"1056";"Northeast";"PE";2023-01-15;3;0;1133169;0;22606;NA;NA;9557071;"26"
"1057";"Northeast";"PE";2023-01-16;3;1270;1134439;9;22615;NA;NA;9557071;"26"
"1058";"Northeast";"PE";2023-01-17;3;934;1135373;1;22616;NA;NA;9557071;"26"
"1059";"Northeast";"PE";2023-01-18;3;1083;1136456;2;22618;NA;NA;9557071;"26"
"1060";"Northeast";"PE";2023-01-19;3;1099;1137555;1;22619;NA;NA;9557071;"26"
"1061";"Northeast";"PE";2023-01-20;3;1304;1138859;1;22620;NA;NA;9557071;"26"
"1062";"Northeast";"PE";2023-01-21;3;0;1138859;0;22620;NA;NA;9557071;"26"
"1063";"Northeast";"PE";2023-01-22;4;0;1138859;0;22620;NA;NA;9557071;"26"
"1064";"Northeast";"PE";2023-01-23;4;1593;1140452;3;22623;NA;NA;9557071;"26"
"1065";"Northeast";"PE";2023-01-24;4;997;1141449;2;22625;NA;NA;9557071;"26"
"1066";"Northeast";"PE";2023-01-25;4;877;1142326;2;22627;NA;NA;9557071;"26"
"1067";"Northeast";"PE";2023-01-26;4;1091;1143417;7;22634;NA;NA;9557071;"26"
"1068";"Northeast";"PE";2023-01-27;4;1469;1144886;2;22636;NA;NA;9557071;"26"
"1069";"Northeast";"PE";2023-01-28;4;0;1144886;0;22636;NA;NA;9557071;"26"
"1070";"Northeast";"PE";2023-01-29;5;0;1144886;0;22636;NA;NA;9557071;"26"
"1071";"Northeast";"PE";2023-01-30;5;1052;1145938;3;22639;NA;NA;9557071;"26"
"1072";"Northeast";"PE";2023-01-31;5;521;1146459;7;22646;NA;NA;9557071;"26"
"1073";"Northeast";"PE";2023-02-01;5;650;1147109;2;22648;NA;NA;9557071;"26"
"1074";"Northeast";"PE";2023-02-02;5;473;1147582;2;22650;NA;NA;9557071;"26"
"1075";"Northeast";"PE";2023-02-03;5;451;1148033;0;22650;NA;NA;9557071;"26"
"1076";"Northeast";"PE";2023-02-04;5;0;1148033;0;22650;NA;NA;9557071;"26"
"1077";"Northeast";"PE";2023-02-05;6;0;1148033;0;22650;NA;NA;9557071;"26"
"1078";"Northeast";"PE";2023-02-06;6;562;1148595;6;22656;NA;NA;9557071;"26"
"1079";"Northeast";"PE";2023-02-07;6;236;1148831;3;22659;NA;NA;9557071;"26"
"1080";"Northeast";"PE";2023-02-08;6;249;1149080;2;22661;NA;NA;9557071;"26"
"1081";"Northeast";"PE";2023-02-09;6;492;1149572;2;22663;NA;NA;9557071;"26"
"1082";"Northeast";"PE";2023-02-10;6;381;1149953;3;22666;NA;NA;9557071;"26"
"1083";"Northeast";"PE";2023-02-11;6;0;1149953;0;22666;NA;NA;9557071;"26"
"1084";"Northeast";"PE";2023-02-12;7;0;1149953;0;22666;NA;NA;9557071;"26"
"1085";"Northeast";"PE";2023-02-13;7;430;1150383;6;22672;NA;NA;9557071;"26"
"1086";"Northeast";"PE";2023-02-14;7;258;1150641;2;22674;NA;NA;9557071;"26"
"1087";"Northeast";"PE";2023-02-15;7;510;1151151;0;22674;NA;NA;9557071;"26"
"1088";"Northeast";"PE";2023-02-16;7;622;1151773;2;22676;NA;NA;9557071;"26"
"1089";"Northeast";"PE";2023-02-17;7;651;1152424;0;22676;NA;NA;9557071;"26"
"1090";"Northeast";"PE";2023-02-18;7;0;1152424;0;22676;NA;NA;9557071;"26"
"1091";"Northeast";"PE";2023-02-19;8;0;1152424;0;22676;NA;NA;9557071;"26"
"1092";"Northeast";"PE";2023-02-20;8;0;1152424;0;22676;NA;NA;9557071;"26"
"1093";"Northeast";"PE";2023-02-21;8;0;1152424;0;22676;NA;NA;9557071;"26"
"1094";"Northeast";"PE";2023-02-22;8;0;1152424;0;22676;NA;NA;9557071;"26"
"1095";"Northeast";"PE";2023-02-23;8;887;1153311;2;22678;NA;NA;9557071;"26"
"1096";"Northeast";"PE";2023-02-24;8;466;1153777;2;22680;NA;NA;9557071;"26"
"1097";"Northeast";"PE";2023-02-25;8;0;1153777;0;22680;NA;NA;9557071;"26"
"1098";"Northeast";"PE";2023-02-26;9;0;1153777;0;22680;NA;NA;9557071;"26"
"1099";"Northeast";"PE";2023-02-27;9;715;1154492;0;22680;NA;NA;9557071;"26"
"1100";"Northeast";"PE";2023-02-28;9;520;1155012;2;22682;NA;NA;9557071;"26"
"1101";"Northeast";"PE";2023-03-01;9;537;1155549;4;22686;NA;NA;9557071;"26"
"1102";"Northeast";"PE";2023-03-02;9;569;1156118;0;22686;NA;NA;9557071;"26"
"1103";"Northeast";"PE";2023-03-03;9;522;1156640;0;22686;NA;NA;9557071;"26"
"1104";"Northeast";"PE";2023-03-04;9;520;1157160;1;22687;NA;NA;9557071;"26"
"1105";"Northeast";"PE";2023-03-05;10;0;1157160;0;22687;NA;NA;9557071;"26"
"1106";"Northeast";"PE";2023-03-06;10;0;1157160;0;22687;NA;NA;9557071;"26"
"1107";"Northeast";"PE";2023-03-07;10;0;1157160;0;22687;NA;NA;9557071;"26"
"1108";"Northeast";"PE";2023-03-08;10;0;1157160;0;22687;NA;NA;9557071;"26"
"1109";"Northeast";"PE";2023-03-09;10;0;1157160;0;22687;NA;NA;9557071;"26"
"1110";"Northeast";"PE";2023-03-10;10;0;1157160;0;22687;NA;NA;9557071;"26"
"1111";"Northeast";"PE";2023-03-11;10;1944;1159104;4;22691;NA;NA;9557071;"26"
"1112";"Northeast";"PE";2023-03-12;11;0;1159104;0;22691;NA;NA;9557071;"26"
"1113";"Northeast";"PE";2023-03-13;11;0;1159104;0;22691;NA;NA;9557071;"26"
"1114";"Northeast";"PE";2023-03-14;11;0;1159104;0;22691;NA;NA;9557071;"26"
"1115";"Northeast";"PE";2023-03-15;11;0;1159104;0;22691;NA;NA;9557071;"26"
"1116";"Northeast";"PE";2023-03-16;11;0;1159104;0;22691;NA;NA;9557071;"26"
"1117";"Northeast";"PE";2023-03-17;11;0;1159104;0;22691;NA;NA;9557071;"26"
"1118";"Northeast";"PE";2023-03-18;11;1891;1160995;14;22705;NA;NA;9557071;"26"
"1119";"Northeast";"PE";2023-03-19;12;0;1160995;0;22705;NA;NA;9557071;"26"
"1120";"Northeast";"PE";2023-03-20;12;0;1160995;0;22705;NA;NA;9557071;"26"
"1121";"Northeast";"PE";2023-03-21;12;0;1160995;0;22705;NA;NA;9557071;"26"
"1122";"Northeast";"PE";2023-03-22;12;0;1160995;0;22705;NA;NA;9557071;"26"
"1123";"Northeast";"PE";2023-03-23;12;0;1160995;0;22705;NA;NA;9557071;"26"
"1124";"Northeast";"PE";2023-03-24;12;0;1160995;0;22705;NA;NA;9557071;"26"
"1125";"Northeast";"PE";2023-03-25;12;1686;1162681;17;22722;NA;NA;9557071;"26"
"1126";"Northeast";"PE";2023-03-26;13;0;1162681;0;22722;NA;NA;9557071;"26"
"1127";"Northeast";"PE";2023-03-27;13;0;1162681;0;22722;NA;NA;9557071;"26"
"1128";"Northeast";"PE";2023-03-28;13;0;1162681;0;22722;NA;NA;9557071;"26"
"1129";"Northeast";"PE";2023-03-29;13;0;1162681;0;22722;NA;NA;9557071;"26"
"1130";"Northeast";"PE";2023-03-30;13;0;1162681;0;22722;NA;NA;9557071;"26"
"1131";"Northeast";"PE";2023-03-31;13;0;1162681;0;22722;NA;NA;9557071;"26"
"1132";"Northeast";"PE";2023-04-01;13;1948;1164629;11;22733;NA;NA;9557071;"26"
"1133";"Northeast";"PE";2023-04-02;14;0;1164629;0;22733;NA;NA;9557071;"26"
"1134";"Northeast";"PE";2023-04-03;14;0;1164629;0;22733;NA;NA;9557071;"26"
"1135";"Northeast";"PE";2023-04-04;14;0;1164629;0;22733;NA;NA;9557071;"26"
"1136";"Northeast";"PE";2023-04-05;14;0;1164629;0;22733;NA;NA;9557071;"26"
"1137";"Northeast";"PE";2023-04-06;14;0;1164629;0;22733;NA;NA;9557071;"26"
"1138";"Northeast";"PE";2023-04-07;14;0;1164629;0;22733;NA;NA;9557071;"26"
"1139";"Northeast";"PE";2023-04-08;14;1255;1165884;7;22740;NA;NA;9557071;"26"
"1140";"Northeast";"PE";2023-04-09;15;0;1165884;0;22740;NA;NA;9557071;"26"
